fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	ganancia	iteracion
20220522 181228	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	55	TRUE	0.0679025824818527	0.822977572930977	1603	433	0.0473598394402264	8165000	1
20220522 181255	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	21	TRUE	0.222807267547119	0.588682651529089	3843	668	0.025105007312474	12113000	2
20220522 181326	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	35	TRUE	0.260918522758875	0.355004550069571	5410	917	0.0190362348783917	12883000	3
20220522 181415	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	100	TRUE	0.109431917265989	0.736977459993214	4966	510	0.00897410176209329	11821000	4
20220522 181446	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	27	TRUE	0.175656293308595	0.612898837113753	3433	197	0.0291600599938344	11771000	5
20220522 181515	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	28	TRUE	0.187448265851592	0.697021176293492	3197	743	0.0343289842072409	10467000	6
20220522 181557	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	63	TRUE	0.0873205121151404	0.267596267238259	7604	613	0.0218267288253022	12698000	7
20220522 181650	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	52	TRUE	0.0731502823025221	0.38086701489985	2111	524	0.0436096215101619	9005000	8
20220522 181715	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	17	TRUE	0.280932717137854	0.440582149028778	6431	253	0.0295459031665814	11502000	9
20220522 181746	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	50	TRUE	0.153067659467226	0.765518574174494	5935	275	0.0378518132531705	10245000	10
20220522 181818	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	20	TRUE	0.158021625578403	0.494702687570825	4267	65	0.0118748355089338	12768000	11
20220522 181854	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	34	TRUE	0.200847621335066	0.222716274764389	933	853	0.0323830263509687	9504000	12
20220522 181918	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	24	TRUE	0.298420544812339	0.909808382568881	4412	780	0.02299816916493	11903000	13
20220522 181940	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	69	TRUE	0.238890182403731	0.553252125596628	4	95	0.0413128049811348	2910000	14
20220522 182259	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	522	TRUE	0.0146119349579094	0.952147117033601	7030	685	0.0355571853612976	10874000	15
20220522 182340	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	34	TRUE	0.116746183885611	0.67839965660125	1582	1011	0.0480992991763439	8543000	16
20220522 182601	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	120	TRUE	0.0276607250295347	0.995547753255814	534	320	0.0140460664299705	13170000	17
20220522 182636	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	52	TRUE	0.139968721403508	0.296032486818731	6097	382	0.0457585461233975	8287000	18
20220522 182656	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	20	TRUE	0.24951448782743	0.86486362259835	7272	165	0.0174017525530265	12842000	19
20220522 182830	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	153	TRUE	0.0500414665442659	0.425266976477578	2723	955	0.0166510672589842	13271000	20
20220522 183222	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	345	TRUE	0.010518367602555	0.714428094041659	2946	175	0.0192294000456859	13009000	21
20220522 183320	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	98	TRUE	0.070571059342392	0.200229431252407	1964	411	0.0160702100337322	13155000	22
20220522 183417	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	57	TRUE	0.0721817743770356	0.999634800158549	1740	825	0.017537755969033	13542000	23
20220522 183454	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	37	TRUE	0.119228980176591	0.999797708647513	2520	298	0.0160692650288072	13075000	24
20220522 183526	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	39	TRUE	0.146170961018533	0.276501925348654	5691	21	0.0195456263668627	13046000	25
20220522 184119	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	460	TRUE	0.0102253805614091	0.889357598328557	984	1024	0.0162651240078766	13627000	26
20220522 184208	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	27	TRUE	0.0871278248515037	0.702229772237875	1011	1007	0.0135751861316664	13110000	27
20220522 184440	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	305	TRUE	0.0100210335795241	0.997632132283648	1649	1024	0.0225852964978365	12815000	28
20220522 184744	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	494	TRUE	0.0104248266954789	0.993057314795386	1483	784	0.0149163865216496	13614000	29
20220522 184949	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	240	TRUE	0.0142352104478425	0.816262230345895	1181	749	0.0169100832223704	13389000	30
20220522 185241	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	59	TRUE	0.0121869877287956	0.999991722881302	12	1002	0.0147977418206473	2970000	31
20220522 185342	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	165	TRUE	0.0408738832945227	0.36345824409457	2725	502	0.0164622714598332	13818000	32
20220522 185417	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	67	TRUE	0.079013675166247	0.425590155188573	2564	681	0.0151268465859229	13777000	33
20220522 185446	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	63	TRUE	0.0663175103247623	0.981801114577606	2689	658	0.0178596186698053	13234000	34
20220522 185527	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	63	TRUE	0.0544374769476009	0.912189031318366	1293	1001	0.0166858301987585	13071000	35
20220522 185708	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	377	TRUE	0.0566753635553612	0.484005057039782	2629	504	0.00872949550762395	12716000	36
20220522 185737	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	61	TRUE	0.0634314218887629	0.203069288214869	2579	476	0.021246058841376	12733000	37
20220522 185758	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	33	TRUE	0.165999465713064	0.352200727871119	2809	675	0.015309731753603	13202000	38
